date,year,regime,policyId,economicScenarioId,source_alert_state,applied_alert_state,hedge_ratio,ccw_daily_return_pct,underlying_daily_return_pct,gross_hedged_daily_return_pct,net_hedged_daily_return_pct,unhedged_equity,gross_hedged_equity,net_hedged_equity,hedge_notional,delta_hedge_notional,required_margin,funding_daily,basis_daily,collateral_effect_daily,fee_cost,slippage_cost,funding_effect,basis_effect,collateral_effect,net_implementation_cost,net_implementation_cost_pct_of_equity
2025-04-26,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-27,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-01,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-03,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-04,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-05,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-06,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.281514,0.129879,0.281514,0.281514,1.688155,2.018789,2.007477,0,0,0,0.000276,0,0,0,0,0,0,0,0,0
2025-05-11,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.244097,0.345252,0.244097,0.244097,1.692276,2.023717,2.012377,0,0,0,0.000281,0,0,0,0,0,0,0,0,0
2025-05-12,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.263015,0.111484,0.263015,0.263015,1.696727,2.029039,2.01767,0,0,0,0.000275,0,0,0,0,0,0,0,0,0
2025-05-13,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.066607,-0.444961,0.066607,0.066607,1.697857,2.030391,2.019013,0,0,0,0.000115,0,0,0,0,0,0,0,0,0
2025-05-14,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.325403,0.255055,0.325403,0.325403,1.703382,2.036998,2.025583,0,0,0,0.000069,0,0,0,0,0,0,0,0,0
2025-05-15,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-1.521524,-1.669272,-1.521524,-1.521524,1.677464,2.006004,1.994764,0,0,0,-0.000033,0,0,0,0,0,0,0,0,0
2025-05-16,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,1.115423,1.603216,1.115423,1.115423,1.696175,2.02838,2.017014,0,0,0,0.000038,0,0,0,0,0,0,0,0,0
2025-05-17,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.80481,-1.063338,-0.80481,-0.80481,1.682524,2.012055,2.000781,0,0,0,0.00004,0,0,0,0,0,0,0,0,0
2025-05-18,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,1.678354,1.9953,1.678354,1.678354,1.710763,2.045824,2.034361,0,0,0,0.0002,0,0,0,0,0,0,0,0,0
2025-05-19,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-1.010405,-1.318011,-1.010405,-1.010405,1.693477,2.025153,2.013805,0,0,0,0.000167,0,0,0,0,0,0,0,0,0
2025-05-20,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,1.023317,1.013192,1.023317,1.023317,1.710807,2.045877,2.034413,0,0,0,0.000131,0,0,0,0,0,0,0,0,0
2025-05-21,2025,Mixed,stress25_crisis50,BASE,normal,watch,0,2.199951,2.683677,2.199951,2.199951,1.748444,2.090885,2.079169,0,0,0,0.000173,0,0,0,0,0,0,0,0,0
2025-05-22,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,1.883255,3.445881,1.883255,1.883255,1.781371,2.130262,2.118325,0,0,0,0.000276,0,0,0,0,0,0,0,0,0
2025-05-23,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.542049,-0.976713,0.542049,0.542049,1.791027,2.141809,2.129808,0,0,0,0.000141,0,0,0,0,0,0,0,0,0
2025-05-24,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.849751,-1.15832,-0.849751,-0.849751,1.775808,2.123609,2.11171,0,0,0,0.000098,0,0,0,0,0,0,0,0,0
2025-05-25,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-1.110818,-1.071092,-1.110818,-1.110818,1.756082,2.10002,2.088252,0,0,0,0.000229,0,0,0,0,0,0,0,0,0
2025-05-26,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,1.957355,2.00858,1.957355,1.957355,1.790455,2.141125,2.129127,0,0,0,0.000296,0,0,0,0,0,0,0,0,0
2025-05-27,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.528696,0.437866,0.528696,0.528696,1.799921,2.152445,2.140383,0,0,0,0.000154,0,0,0,0,0,0,0,0,0
2025-05-28,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-1.50568,-1.850548,-1.50568,-1.50568,1.77282,2.120036,2.108156,0,0,0,-0.00022,0,0,0,0,0,0,0,0,0
2025-05-29,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.336081,-0.365983,-0.336081,-0.336081,1.766862,2.112911,2.101071,0,0,0,0.000125,0,0,0,0,0,0,0,0,0
2025-05-30,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-05-31,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-01,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-07,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,1.265688,1.521022,1.265688,1.265688,1.789225,2.139653,2.127664,0,0,0,0.000061,0,0,0,0,0,0,0,0,0
2025-06-08,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.093916,-0.043509,-0.093916,-0.093916,1.787544,2.137644,2.125666,0,0,0,-0.00001,0,0,0,0,0,0,0,0,0
2025-06-09,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.943571,1.506929,0.943571,0.943571,1.804411,2.157814,2.145723,0,0,0,0.000085,0,0,0,0,0,0,0,0,0
2025-06-10,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,1.11474,1.942277,1.11474,1.11474,1.824525,2.181868,2.169642,0,0,0,0.000265,0,0,0,0,0,0,0,0,0
2025-06-11,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.611383,0.457229,0.611383,0.611383,1.83568,2.195208,2.182907,0,0,0,0.000174,0,0,0,0,0,0,0,0,0
2025-06-12,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.764226,-2.487381,-0.764226,-0.764226,1.821652,2.178431,2.166225,0,0,0,0.000178,0,0,0,0,0,0,0,0,0
2025-06-13,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-2.248862,-2.071937,-2.248862,-2.248862,1.780685,2.129442,2.117509,0,0,0,0.000098,0,0,0,0,0,0,0,0,0
2025-06-14,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.328498,0.157289,0.328498,0.328498,1.786535,2.136437,2.124465,0,0,0,-0.000035,0,0,0,0,0,0,0,0,0
2025-06-15,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.430211,0.480643,0.430211,0.430211,1.794221,2.145628,2.133605,0,0,0,0.000245,0,0,0,0,0,0,0,0,0
2025-06-16,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,1.426314,1.548699,1.426314,1.426314,1.819812,2.176231,2.164037,0,0,0,0.000195,0,0,0,0,0,0,0,0,0
2025-06-17,2025,Mixed,stress25_crisis50,BASE,watch,normal,0,-1.268958,-1.674323,-1.268958,-1.268958,1.796719,2.148616,2.136576,0,0,0,0.000128,0,0,0,0,0,0,0,0,0
2025-06-18,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.86413,-0.953397,-0.86413,-0.86413,1.781193,2.130049,2.118113,0,0,0,0.000018,0,0,0,0,0,0,0,0,0
2025-06-19,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.019386,-0.059383,-0.019386,-0.019386,1.780848,2.129636,2.117703,0,0,0,0.000029,0,0,0,0,0,0,0,0,0
2025-06-20,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.827743,1.253049,0.827743,0.827743,1.795589,2.147264,2.135232,0,0,0,0.000148,0,0,0,0,0,0,0,0,0
2025-06-21,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-1.696953,-1.943154,-1.696953,-1.696953,1.765118,2.110826,2.098998,0,0,0,0.000039,0,0,0,0,0,0,0,0,0
2025-06-22,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-2.559908,-2.647683,-2.559908,-2.559908,1.719933,2.056791,2.045266,0,0,0,0.000071,0,0,0,0,0,0,0,0,0
2025-06-23,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,1.383642,1.383642,1.383642,1.383642,1.743731,2.085249,2.073565,0,0,0,-0.000022,0,0,0,0,0,0,0,0,0
2025-06-24,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,2.838536,2.84883,2.838536,2.838536,1.793227,2.14444,2.132424,0,0,0,0.000098,0,0,0,0,0,0,0,0,0
2025-06-25,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,2.513034,2.636321,2.513034,2.513034,1.838291,2.19833,2.186012,0,0,0,-0.000001,0,0,0,0,0,0,0,0,0
2025-06-26,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.62688,-0.815746,-0.62688,-0.62688,1.826768,2.184549,2.172308,0,0,0,-0.00007,0,0,0,0,0,0,0,0,0
2025-06-27,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-05,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.223192,0.162944,0.223192,0.223192,1.830845,2.189425,2.177157,0,0,0,0.000227,0,0,0,0,0,0,0,0,0
2025-07-06,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.572659,0.633154,0.572659,0.572659,1.841329,2.201963,2.189625,0,0,0,0.000066,0,0,0,0,0,0,0,0,0
2025-07-07,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.192007,-0.281979,-0.192007,-0.192007,1.837794,2.197735,2.18542,0,0,0,0.000187,0,0,0,0,0,0,0,0,0
2025-07-08,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.58898,0.508444,0.58898,0.58898,1.848618,2.210679,2.198292,0,0,0,0.000023,0,0,0,0,0,0,0,0,0
2025-07-09,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.137405,0.127384,0.137405,0.137405,1.851158,2.213717,2.201313,0,0,0,0.00015,0,0,0,0,0,0,0,0,0
2025-07-10,2025,Mixed,stress25_crisis50,BASE,normal,watch,0,1.381675,1.371531,1.381675,1.381675,1.876735,2.244303,2.231728,0,0,0,0.000227,0,0,0,0,0,0,0,0,0
2025-07-11,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,6.13964,6.598288,6.13964,6.13964,1.99196,2.382096,2.368748,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-12,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.273573,-0.433663,-0.273573,-0.273573,1.98651,2.375579,2.362267,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-13,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.637335,1.012318,0.637335,0.637335,1.999171,2.390719,2.377323,0,0,0,0.00026,0,0,0,0,0,0,0,0,0
2025-07-14,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,2.265423,2.523538,2.265423,2.265423,2.044461,2.444879,2.431179,0,0,0,0.000262,0,0,0,0,0,0,0,0,0
2025-07-15,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-2.202626,-2.947301,-2.202626,-2.202626,1.999429,2.391028,2.377629,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-16,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.612104,0.531525,0.612104,0.612104,2.011668,2.405663,2.392183,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-17,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.255968,-0.325817,-0.255968,-0.255968,2.006518,2.399505,2.38606,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-18,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.055917,0.375872,-0.055917,-0.055917,2.005396,2.398164,2.384726,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-19,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.283002,-0.443046,-0.283002,-0.283002,1.999721,2.391377,2.377977,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-20,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.16543,0.18553,0.16543,0.16543,2.003029,2.395333,2.381911,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-21,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.539903,0.439131,0.539903,0.539903,2.013844,2.408265,2.394771,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-22,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.726338,-0.855523,-0.726338,-0.726338,1.999216,2.390773,2.377377,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-23,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.487997,-0.527825,-0.487997,-0.487997,1.98946,2.379106,2.365775,0,0,0,0.000314,0,0,0,0,0,0,0,0,0
2025-07-24,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.806033,0.765703,0.806033,0.806033,2.005496,2.398283,2.384844,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-07-25,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-26,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-27,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-30,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-02,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-03,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-04,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-05,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-07,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-08,2025,Mixed,stress25_crisis50,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-09,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.064378,-0.004273,-0.064378,-0.064378,2.004205,2.396739,2.383309,0,0,0,0.000047,0,0,0,0,0,0,0,0,0
2025-08-10,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,1.071859,1.254556,1.071859,1.071859,2.025687,2.422428,2.408854,0,0,0,0.000202,0,0,0,0,0,0,0,0,0
2025-08-11,2025,Mixed,stress25_crisis50,BASE,watch,normal,0,1.3288,1.349156,1.3288,1.3288,2.052604,2.454618,2.440863,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-08-12,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.803335,-1.051799,-0.803335,-0.803335,2.036115,2.434899,2.421255,0,0,0,0.000231,0,0,0,0,0,0,0,0,0
2025-08-13,2025,Mixed,stress25_crisis50,BASE,normal,watch,0,2.232914,2.706263,2.232914,2.232914,2.08158,2.489268,2.475319,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-08-14,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-2.318051,-2.894721,-2.318051,-2.318051,2.033328,2.431565,2.41794,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-08-15,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.734945,-0.615612,-0.734945,-0.734945,2.018384,2.413695,2.40017,0,0,0,0.000294,0,0,0,0,0,0,0,0,0
2025-08-16,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.005974,-0.064108,0.005974,0.005974,2.018504,2.413839,2.400313,0,0,0,0.000138,0,0,0,0,0,0,0,0,0
2025-08-17,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.659565,0.679723,0.659565,0.659565,2.031818,2.42976,2.416145,0,0,0,0.000122,0,0,0,0,0,0,0,0,0
2025-08-18,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-2.946075,-2.994641,-2.946075,-2.946075,1.971959,2.358177,2.344963,0,0,0,0.000217,0,0,0,0,0,0,0,0,0
2025-08-19,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.315949,0.265776,0.315949,0.315949,1.978189,2.365628,2.352372,0,0,0,0.000066,0,0,0,0,0,0,0,0,0
2025-08-20,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-2.077557,-2.097144,-2.077557,-2.077557,1.937091,2.316481,2.3035,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-08-21,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.670448,0.670448,0.670448,0.670448,1.950078,2.332011,2.318944,0,0,0,0.000289,0,0,0,0,0,0,0,0,0
2025-08-22,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.353019,0.007043,-0.353019,-0.353019,1.943194,2.323779,2.310758,0,0,0,0.000251,0,0,0,0,0,0,0,0,0
2025-08-23,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,1.095844,1.136449,1.095844,1.095844,1.964489,2.349244,2.33608,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-08-24,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-0.172723,-0.252849,-0.172723,-0.172723,1.961096,2.345186,2.332045,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-08-25,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-2.569885,-2.784468,-2.569885,-2.569885,1.910698,2.284918,2.272114,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-08-26,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,-1.012709,-1.091923,-1.012709,-1.012709,1.891348,2.261778,2.249104,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2025-08-27,2025,Mixed,stress25_crisis50,BASE,watch,normal,0,1.225129,1.225129,1.225129,1.225129,1.914519,2.289488,2.276659,0,0,0,0.00024,0,0,0,0,0,0,0,0,0
2025-08-28,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,1.130764,1.120649,1.130764,1.130764,1.936168,2.315377,2.302402,0,0,0,0.000204,0,0,0,0,0,0,0,0,0
2025-08-29,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-08-30,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-08-31,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-02,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-06,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-1.60785,-1.785169,-1.60785,-1.60785,1.905037,2.278149,2.265383,0,0,0,0.000123,0,0,0,0,0,0,0,0,0
2025-09-07,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.247488,0.237453,0.247488,0.247488,1.909752,2.283787,2.27099,0,0,0,0.000215,0,0,0,0,0,0,0,0,0
2025-09-08,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.72087,0.680553,0.72087,0.72087,1.923519,2.30025,2.287361,0,0,0,0.000208,0,0,0,0,0,0,0,0,0
2025-09-09,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.588929,0.568801,0.588929,0.588929,1.934847,2.313797,2.300832,0,0,0,0.000055,0,0,0,0,0,0,0,0,0
2025-09-10,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,1.282628,1.292763,1.282628,1.282628,1.959664,2.343474,2.330343,0,0,0,0.000217,0,0,0,0,0,0,0,0,0
2025-09-11,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.484177,0.443975,0.484177,0.484177,1.969152,2.354821,2.341626,0,0,0,0.000156,0,0,0,0,0,0,0,0,0
2025-09-12,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.256179,0.588187,0.256179,0.256179,1.974197,2.360853,2.347624,0,0,0,0.000254,0,0,0,0,0,0,0,0,0
2025-09-13,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.397138,0.497989,0.397138,0.397138,1.982037,2.370229,2.356948,0,0,0,0.00006,0,0,0,0,0,0,0,0,0
2025-09-14,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.234764,-0.34488,-0.234764,-0.234764,1.977384,2.364665,2.351415,0,0,0,0.000059,0,0,0,0,0,0,0,0,0
2025-09-15,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.556947,-0.65663,-0.556947,-0.556947,1.966371,2.351495,2.338318,0,0,0,0.000256,0,0,0,0,0,0,0,0,0
2025-09-16,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.534714,0.494419,0.534714,0.534714,1.976885,2.364069,2.350822,0,0,0,0.000235,0,0,0,0,0,0,0,0,0
2025-09-17,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,0.722943,0.783534,0.722943,0.722943,1.991177,2.38116,2.367817,0,0,0,0.000172,0,0,0,0,0,0,0,0,0
2025-09-18,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,1.48897,1.265605,1.48897,1.48897,2.020825,2.416614,2.403073,0,0,0,0.000287,0,0,0,0,0,0,0,0,0
2025-09-19,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-1.218456,-1.099728,-1.218456,-1.218456,1.996202,2.387169,2.373792,0,0,0,0.000167,0,0,0,0,0,0,0,0,0
2025-09-20,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.273499,-0.303456,-0.273499,-0.273499,1.990743,2.38064,2.3673,0,0,0,0.000218,0,0,0,0,0,0,0,0,0
2025-09-21,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.21686,-0.21686,-0.21686,-0.21686,1.986426,2.375477,2.362166,0,0,0,0.00025,0,0,0,0,0,0,0,0,0
2025-09-22,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-2.091057,-2.169423,-2.091057,-2.091057,1.944888,2.325805,2.312772,0,0,0,0.000125,0,0,0,0,0,0,0,0,0
2025-09-23,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.148907,-0.178869,-0.148907,-0.148907,1.941992,2.322341,2.309328,0,0,0,-0.000005,0,0,0,0,0,0,0,0,0
2025-09-24,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-0.03982,-0.03982,-0.03982,-0.03982,1.941219,2.321417,2.308409,0,0,0,0.000054,0,0,0,0,0,0,0,0,0
2025-09-25,2025,Mixed,stress25_crisis50,BASE,watch,watch,0,-1.681414,-1.691247,-1.681414,-1.681414,1.908579,2.282384,2.269595,0,0,0,0.00001,0,0,0,0,0,0,0,0,0
2025-09-26,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-27,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-28,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-10-02,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-10-03,2025,Mixed,stress25_crisis50,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-10-04,2025,Mixed,stress25_crisis50,BASE,normal,watch,0,1.549422,1.774406,1.549422,1.549422,1.938151,2.317748,2.30476,0,0,0,0.000116,0,0,0,0,0,0,0,0,0
2025-10-05,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,0.480011,0.632023,0.480011,0.480011,1.947454,2.328873,2.315824,0,0,0,0.000277,0,0,0,0,0,0,0,0,0
2025-10-06,2025,Mixed,stress25_crisis50,BASE,normal,normal,0,1.133113,1.542766,1.133113,1.133113,1.969521,2.355262,2.342064,0,0,0,0.000272,0,0,0,0,0,0,0,0,0
